user,movie,rating
"Kevin Smith","Ocean's Eleven",4
"Kevin Smith","The Firm",4
"Kevin Smith","Traffic",3
"Kevin Smith","Phone Booth",3
"Kevin Smith","The Pilot's Wife",3
"Kevin Smith","Mona Lisa Smile",5
"Kevin Smith","Close Encounters of the Third Kind",4
"Kevin Smith","Raising Victor Vargas",4
"Kevin Smith","Big",4
"Kevin Smith","Legally Blonde 2: Red",4
"Kevin Smith","Nine Months",3
"Kevin Smith","Matchstick Men",3
"Kevin Smith","Life as a House",4
"Kevin Smith","Someone Like You",3
"Kevin Smith","Father of the Bride",4
"Kevin Smith","The Gift",4
"Kevin Smith","Kindergarten Cop",3
"Kevin Smith","The Hours",4
"Kevin Smith","Hide and Seek",5
"Kevin Smith","Trapped",4
"Kevin Smith","The Fugitive",4
"Kevin Smith","The In-Laws",3
"Kevin Smith","Shall We Dance?",3
"Kevin Smith","K-Pax",4
"Kevin Smith","Closer",3
"Kevin Smith","A Few Good Men",4
"Kevin Smith","Confidence",3
"Kevin Smith","Blow",4
"Kevin Smith","Anger Management",1
"Kevin Smith","Out of Time",4
"Kevin Smith","Bridget Jones: The Edge of Reason",4
"Kevin Smith","Confessions of a Dangerous Mind",3
"Kevin Smith","Meet the Parents",5
"Kevin Smith","Gothika",4
"Kevin Smith","Saving Private Ryan",5
"Kevin Smith","In America",5
"Kevin Smith","Veronica Guerin",4
"Kevin Smith","E.T. the Extra-Terrestrial: The 20th Anniversary (Rerelease)",5
"Kevin Smith","Sahara",4
"Kevin Smith","The Five People You Meet in Heaven",4
"Kevin Smith","Tootsie",5
"Kevin Smith","Eternal Sunshine of the Spotless Mind",4
"Austin Smith","Cocktail",5
"Austin Smith","Crimson Tide",3
"Kevin Smith","The Story of Us",3
"Kevin Smith","Taking Lives",4
"Kevin Smith","The Magdalene Sisters",4
"Austin Smith","Laurence Olivier's Hamlet",1
"Kevin Smith","Liar Liar",4
"Kevin Smith","What Women Want",4
"Kevin Smith","On Golden Pond",4
"Kevin Smith","A Guy Thing",3
"Kevin Smith","The Bourne Supremacy",4
"Kevin Smith","Along Came Polly",3
"Kevin Smith","Freaky Friday",3
"Kevin Smith","Look Who's Talking",1
"Kevin Smith","Everybody Loves Raymond: Season 1",5
"Kevin Smith","Don't Say a Word",4
"Kevin Smith","The Missing",4
"Kevin Smith","Serendipity",3
"Kevin Smith","The Silence of the Lambs",5
"Kevin Smith","Elf",2
"Kevin Smith","Something's Gotta Give",4
"Kevin Smith","Ghost",4
"Kevin Smith","Pay It Forward",5
"Kevin Smith","Napoleon Dynamite",1
"Kevin Smith","Around the World in 80 Days",3
"Kevin Smith","The Princess Diaries (Fullscreen)",4
"Kevin Smith","Sideways",3
"Kevin Smith","About a Boy",3
"Kevin Smith","The Village",3
"Kevin Smith","The Family Man",4
"Kevin Smith","Whale Rider",2
"Austin Smith","Pearl Harbor",4
"Kevin Smith","Sister Act 2: Back in the Habit",3
"Kevin Smith","The Man Without a Face",4
"Kevin Smith","Life or Something Like It",3
"Kevin Smith","Beaches",4
"Kevin Smith","House of Sand and Fog",5
"Kevin Smith","The Last Samurai",4
"Kevin Smith","About Schmidt",2
"Kevin Smith","Bruce Almighty",4
"Kevin Smith","Garden State",2
"Kevin Smith","Shrek 2",4
"Matthew Smith","The Mummy Returns",5
"Kevin Smith","Finding Nemo (Widescreen)",4
"Kevin Smith","Random Hearts",3
"Kevin Smith","Signs",4
"Kevin Smith","Patch Adams",4
"Kevin Smith","The Passion of the Christ",4
"Kevin Smith","An Officer and a Gentleman",4
"Kevin Smith","The Sixth Sense",5
"Kevin Smith","While You Were Sleeping",4
"Kevin Smith","Road to Perdition",4
"Kevin Smith","Against the Ropes",2
"Kevin Smith","Mississippi Burning",4
"Kevin Smith","The Italian Job",3
"Kevin Smith","Love Actually",3
"Matthew Smith","Saturday Night Fever",2
"Kevin Smith","Rain Man",4
"Kevin Smith","Erin Brockovich",4
"Kevin Smith","The Shipping News",4
"Kevin Smith","Stevie",1
"Kevin Smith","Overboard",5
"Kevin Smith","Frida",5
"Kevin Smith","The Bodyguard",3
"Kevin Smith","Runaway Jury",4
"Kevin Smith","Paycheck",4
"Kevin Smith","Hope Floats",4
"Kevin Smith","Angels in the Outfield",3
"Kevin Smith","Sleeping With the Enemy",4
"Kevin Smith","Seabiscuit",3
"Kevin Smith","Under the Tuscan Sun",4
"Kevin Smith","Miss Congeniality",4
"Kevin Smith","Shark Tale",3
"Kevin Smith","American Beauty",4
"Kevin Smith","Almost Famous",3
"Kevin Smith","One Hour Photo",3
"Austin Smith","Friday",3
"Kevin Smith","The Bourne Identity",4
"Kevin Smith","St. Elmo's Fire",4
"Kevin Smith","Apocalypse Now",4
"Kevin Smith","Laurel Canyon",3
"Kevin Smith","Collateral",4
"Kevin Smith","The Terminator",4
"Kevin Smith","My Big Fat Greek Wedding",3
"Kevin Smith","Donnie Brasco",3
"Kevin Smith","A Walk to Remember",4
"Kevin Smith","The Hunt for Red October",4
"Austin Smith","Star Wars: Episode VI: Return of the Jedi",5
"Kevin Smith","Edward Scissorhands",5
"Kevin Smith","Good Morning",4
"Kevin Smith","To Kill a Mockingbird",5
"Kevin Smith","Spanglish",4
"Kevin Smith","Murder By Numbers",4
"Kevin Smith","Charlie's Angels",1
"Kevin Smith","Single White Female",4
"Kevin Smith","Legends of the Fall",5
"Kevin Smith","Suspect Zero",3
"Kevin Smith","High Crimes",4
"Kevin Smith","Cheaper by the Dozen",4
"Kevin Smith","The Usual Suspects",4
"Kevin Smith","The Whole Nine Yards",3
"Kevin Smith","Dr. Dolittle",4
"Kevin Smith","Dolores Claiborne",4
"Kevin Smith","Stand by Me",4
"Kevin Smith","Beverly Hills Cop II",2
"Kevin Smith","Alfie",3
"Kevin Smith","Secret Window",4
"Kevin Smith","Driving Miss Daisy",5
"Kevin Smith","Flubber",4
"Kevin Smith","Phenomenon",4
"Kevin Smith","The Life of David Gale",5
"Kevin Smith","Mean Girls",3
"Kevin Smith","Fatal Attraction",5
"Kevin Smith","Dirty Dancing",4
"Kevin Smith","Top Gun",4
"Kevin Smith","Once Upon a Time in Mexico",3
"Kevin Smith","Apollo 13",4
"Kevin Smith","Finding Forrester",4
"Kevin Smith","Eyes Wide Shut",3
"Kevin Smith","Open Range",4
"Kevin Smith","Where the Heart Is",4
"Kevin Smith","Silkwood",5
"Kevin Smith","Minority Report",3
"Kevin Smith","Ladder 49",5
"Kevin Smith","Shattered Glass",3
"Kevin Smith","Tuck Everlasting",4
"Kevin Smith","Catch Me If You Can",4
"Kevin Smith","The Royal Tenenbaums",3
"Kevin Smith","Hannah and Her Sisters",4
"Kevin Smith","Rounders",3
"Kevin Smith","Ray",4
"Kevin Smith","Good Will Hunting",4
"Kevin Smith","Snow Dogs",3
"Kevin Smith","Dangerous Minds",3
"Kevin Smith","The Nutty Professor II: The Klumps",3
"Kevin Smith","Kiss the Girls",5
"Matthew Smith","Sin City",4
"Kevin Smith","Turner and Hooch",4
"Kevin Smith","Pearl Harbor",4
"Kevin Smith","The Deep End of the Ocean",3
"Kevin Smith","Are We There Yet?",4
"Kevin Smith","The Butterfly Effect: Director's Cut",4
"Austin Smith","Die Hard",5
"Kevin Smith","Stepmom",4
"Kevin Smith","Daddy Day Care",3
"Kevin Smith","Angels in America",4
"Kevin Smith","Basic",4
"Zachary Smith","The School of Rock",3
"Zachary Smith","The Rainmaker",3
"Zachary Smith","Little Women",3
"Zachary Smith","Lost in Translation",2
"Zachary Smith","Along Came a Spider",3
"Zachary Smith","The Client",3
"Zachary Smith","The Best of Friends: Vol. 3",1
"Zachary Smith","The Patriot",3
"Zachary Smith","The Stepford Wives",2
"Zachary Smith","A Perfect Murder",4
"Zachary Smith","The Birdcage",4
"Zachary Smith","Titanic",1
"Zachary Smith","The Negotiator",3
"Matthew Smith","Open Water",2
"Matthew Smith","The Bourne Identity",5
"Zachary Smith","Patch Adams",3
"Matthew Smith","Starsky & Hutch",2
"Zachary Smith","Steel Magnolias",5
"Zachary Smith","Rain Man",5
"Zachary Smith","Sleeping With the Enemy",3
"Zachary Smith","Mommie Dearest",1
"Matthew Smith","Cold Creek Manor",5
"Zachary Smith","Rear Window",4
"Zachary Smith","The Goodbye Girl",5
"Matthew Smith","Speed",3
"Matthew Smith","Bulletproof",4
"Zachary Smith","The Bridge on the River Kwai",5
"Zachary Smith","Kiss the Girls",4
"Zachary Smith","Stepmom",5
"Zachary Smith","As Good as It Gets",5
"Matthew Smith","Apocalypse Now",5
"Ayden Smith","Raiders of the Lost Ark",5
"Ayden Smith","The School of Rock",2
"Ayden Smith","The Incredibles",2
"Ayden Smith","Before Sunset",5
"Dominic Smith","American Pie 2",5
"Ayden Smith","Fahrenheit 9/11",5
"Dominic Smith","Ocean's Twelve",2
"Dominic Smith","Everything You Always Wanted to Know About Sex But Were Afraid to Ask",1
"Dominic Smith","My Best Friend's Wedding",3
"Dominic Smith","Cold Mountain",2
"Ayden Smith","Pulp Fiction",5
"Dominic Smith","Gangs of New York",4
"Ayden Smith","Meet the Fockers",5
"Dominic Smith","The Nightmare Before Christmas",5
"Dominic Smith","Cellular",4
"Dominic Smith","Ace Ventura: Pet Detective",3
"Dominic Smith","The Incredibles",5
"Dominic Smith","Fahrenheit 9/11",5
"Dominic Smith","Meet the Fockers",4
"Dominic Smith","Monsters",5
"Dominic Smith","Secondhand Lions",5
"Dominic Smith","Now and Then",4
"Dominic Smith","Simon Birch",4
"Dominic Smith","Forrest Gump",5
"Dominic Smith","The Wedding Planner",3
"Ayden Smith","Maid in Manhattan",2
"Dominic Smith","Lord of the Rings: The Two Towers",5
"Dominic Smith","Hotel Rwanda",3
"Dominic Smith","Ferngully: The Last Rainforest",5
"Dominic Smith","Indiana Jones and the Temple of Doom",1
"Ayden Smith","Master and Commander: The Far Side of the World",2
"Dominic Smith","Three Men and a Baby",2
"Dominic Smith","Batman & Robin",2
"Dominic Smith","Spider-Man 2",5
"Dominic Smith","Big Fish",5
"Dominic Smith","Lost in Translation",1
"Dominic Smith","Coming to America",4
"Dominic Smith","The Kid",2
"Dominic Smith","Twister",4
"Ayden Smith","Frequency",5
"Ayden Smith","Forrest Gump",5
"Dominic Smith","Moulin Rouge",3
"Dominic Smith","Two Weeks Notice",5
"Dominic Smith","Chicago",3
"Dominic Smith","True Lies",2
"Dominic Smith","The First Wives Club",2
"Dominic Smith","Cast Away",5
"Dominic Smith","The Notebook",5
"Dominic Smith","Lord of the Rings: The Return of the King",5
"Dominic Smith","The Patriot",3
"Ayden Smith","Fried Green Tomatoes",4
"Dominic Smith","Kill Bill: Vol. 1",4
"Dominic Smith","How to Lose a Guy in 10 Days",4
"Dominic Smith","The Matrix",4
"Dominic Smith","XXX: Special Edition",3
"Dominic Smith","Austin Powers: The Spy Who Shagged Me",3
"Dominic Smith","Team America: World Police",3
"Dominic Smith","Grind",1
"Dominic Smith","Without a Paddle",3
"Dominic Smith","Lord of the Rings: The Return of the King: Extended Edition",5
"Dominic Smith","Grease",5
"Dominic Smith","My Girl",3
"Dominic Smith","Dazed and Confused",3
"Dominic Smith","The Best of Friends: Season 3",5
"Dominic Smith","The Insider",2
"Dominic Smith","Big Daddy",5
"Dominic Smith","sex",3
"Dominic Smith","Ransom",5
"Dominic Smith","Mona Lisa Smile",5
"Dominic Smith","Sweet Home Alabama",5
"Dominic Smith","American Wedding",4
"Dominic Smith","Lemony Snicket's A Series of Unfortunate Events",5
"Dominic Smith","Real Women Have Curves",2
"Dominic Smith","Matchstick Men",3
"Dominic Smith","Remember the Titans",4
"Dominic Smith","Cheech & Chong's Next Movie",3
"Dominic Smith","Van Helsing",4
"Ayden Smith","Hotel Rwanda",5
"Dominic Smith","Miss Congeniality 2: Armed and Fabulous",3
"Dominic Smith","Con Air",4
"Dominic Smith","Chocolat",4
"Dominic Smith","K-Pax",5
"Dominic Smith","The Perfect Score",3
"Dominic Smith","Old School",5
"Dominic Smith","Anger Management",2
"Dominic Smith","Ever After: A Cinderella Story",3
"Dominic Smith","Meet the Parents",4
"Dominic Smith","Gothika",4
"Dominic Smith","Legally Blonde",5
"Dominic Smith","Hitch",4
"Dominic Smith","Requiem for a Dream",3
"Dominic Smith","Sixteen Candles",4
"Dominic Smith","Ghostbusters",2
"Dominic Smith","Coneheads",3
"Dominic Smith","The Whole Ten Yards",2
"Dominic Smith","A River Runs Through It",4
"Ayden Smith","Indiana Jones and the Temple of Doom",5
"Ayden Smith","Million Dollar Baby",5
"Ayden Smith","Three Men and a Baby",4
"Dominic Smith","Eternal Sunshine of the Spotless Mind",5
"Dominic Smith","Pirates of the Caribbean: The Curse of the Black Pearl",1
"Dominic Smith","50 First Dates",5
"Dominic Smith","Liar Liar",5
"Dominic Smith","Identity",2
"Dominic Smith","Being John Malkovich",1
"Dominic Smith","What Women Want",3
"Ayden Smith","Spider-Man 2",4
"Dominic Smith","Brother Bear (Theatrical Widescreen Version)",3
"Dominic Smith","Bad Boys",3
"Ayden Smith","Lost in Translation",3
"Ayden Smith","The Godfather",5
"Ayden Smith","A.I. Artificial Intelligence",4
"Dominic Smith","Along Came Polly",1
"Dominic Smith","Lord of the Rings: The Fellowship of the Ring",5
"Dominic Smith","Exit Wounds",2
"Dominic Smith","Freaky Friday",3
"Ayden Smith","Mystic River",5
"Ayden Smith","John Q",4
"Dominic Smith","Elf",5
"Dominic Smith","Finding Neverland",3
"Ayden Smith","The Aviator",4
"Dominic Smith","Something's Gotta Give",2
"Ayden Smith","Two Weeks Notice",2
"Dominic Smith","Pay It Forward",5
"Dominic Smith","Napoleon Dynamite",5
"Dominic Smith","The Village",5
"Dominic Smith","The Family Man",5
"Matthew Smith","Collateral",5
"Dominic Smith","Lost: Season 1",5
"Dominic Smith","House of Sand and Fog",5
"Dominic Smith","The Wizard of Oz: Collector's Edition",5
"Ayden Smith","The First Wives Club",2
"Dominic Smith","About Schmidt",1
"Ayden Smith","You Can Count on Me",5
"Dominic Smith","Garden State",5
"Ayden Smith","Cast Away",5
"Dominic Smith","End of Days",3
"Dominic Smith","Shrek 2",5
"Dominic Smith","Finding Nemo (Widescreen)",5
"Dominic Smith","The Passion of the Christ",1
"Dominic Smith","The Sixth Sense",5
"Dominic Smith","In Good Company",3
"Dominic Smith","Road to Perdition",3
"Ayden Smith","French Kiss",2
"Dominic Smith","The Big One",3
"Dominic Smith","Kill Bill: Vol. 2",3
"Ayden Smith","You've Got Mail",5
"Dominic Smith","Steel Magnolias",4
"Ayden Smith","Shrek (Full-screen)",5
"Dominic Smith","Rain Man",3
"Dominic Smith","Overboard",4
"Dominic Smith","Bringing Down the House",2
"Ayden Smith","Dead Man Walking",5
"Dominic Smith","The Bodyguard",3
"Dominic Smith","Gone in 60 Seconds",3
"Dominic Smith","Hope Floats",3
"Ayden Smith","Dangerous Liaisons",5
"Dominic Smith","Under the Tuscan Sun",4
"Dominic Smith","The Hitchhiker's Guide to the Galaxy",3
"Dominic Smith","Friends: Season 4",5
"Dominic Smith","Shark Tale",1
"Ayden Smith","Sleepless in Seattle",4
"Ayden Smith","sex",4
"Dominic Smith","Spaceballs",1
"Dominic Smith","The Nutty Professor",5
"Ayden Smith","Matchstick Men",3
"Dominic Smith","The Majestic",4
"Ayden Smith","Life as a House",4
"Ayden Smith","Pollock",2
"Ayden Smith","Cirque du Soleil: Alegria",4
"Dominic Smith","Speed",4
"Ayden Smith","The Best of Friends: Vol. 2",1
"Ayden Smith","Clear and Present Danger",4
"Matthew Smith","Criminal",3
"Ayden Smith","Star Wars: Episode IV: A New Hope",5
"Ayden Smith","Hide and Seek",3
"Ayden Smith","The Green Mile",4
"Dominic Smith","Sister Act",3
"Dominic Smith","Space Cowboys",2
"Dominic Smith","Spanglish",4
"Ayden Smith","West Side Story",5
"Dominic Smith","A Bug's Life",5
"Ayden Smith","My Left Foot: Special Edition",5
"Dominic Smith","Jakob the Liar",3
"Ayden Smith","Closer",3
"Dominic Smith","Godsend",2
"Dominic Smith","The Breakfast Club",3
"Dominic Smith","Cheaper by the Dozen",4
"Ayden Smith","Sweet and Lowdown",5
"Dominic Smith","Armageddon",4
"Ayden Smith","The Human Stain",2
"Dominic Smith","Lord of the Rings: The Two Towers: Extended Edition",5
"Ayden Smith","Saving Private Ryan",3
"Ayden Smith","In America",5
"Dominic Smith","The Lord of the Rings: The Fellowship of the Ring: Extended Edition",5
"Dominic Smith","Monster's Ball",1
"Ayden Smith","The Terminal",4
"Ayden Smith","Born Into Brothels",5
"Ayden Smith","Some Like It Hot",5
"Dominic Smith","National Lampoon's Gold Diggers",2
"Ayden Smith","Harry Potter and the Sorcerer's Stone",5
"Dominic Smith","Dying Young",4
"Dominic Smith","Anchorman: The Legend of Ron Burgundy",3
"Dominic Smith","Something to Talk About",2
"Dominic Smith","Apollo 13",3
"Ayden Smith","Gattaca",2
"Dominic Smith","Friends: The Series Finale",5
"Dominic Smith","Jonah: A VeggieTales Movie",3
"Dominic Smith","Unbreakable",5
"Dominic Smith","Ladder 49",1
"Dominic Smith","Friends: Season 5",5
"Dominic Smith","Fat Albert",2
"Ayden Smith","Eternal Sunshine of the Spotless Mind",4
"Dominic Smith","Ray",3
"Dominic Smith","The Nutty Professor II: The Klumps",4
"Ayden Smith","Pirates of the Caribbean: The Curse of the Black Pearl",5
"Dominic Smith","The Butterfly Effect: Director's Cut",5
"Dominic Smith","Batteries Not Included",4
"Matthew Smith","The Woodsman",4
"Dominic Smith","Stepmom",4
"Matthew Smith","The Terminator",4
"Dominic Smith","The Mummy",4
"Dominic Smith","Monster-in-Law",2
"Matthew Smith","Scarface: 20th Anniversary Edition",5
"Blake Smith","Soul Plane",3
"Blake Smith","The Girl Next Door",4
"Blake Smith","Cold Mountain",4
"Blake Smith","Coach Carter",5
"Blake Smith","Lost Junction",3
"Blake Smith","Radio",4
"Blake Smith","Meet the Fockers",4
"Blake Smith","Diary of a Mad Black Woman",4
"Blake Smith","Harry Potter and the Chamber of Secrets",5
"Blake Smith","Hotel Rwanda",5
"Blake Smith","Good Boy!",4
"Blake Smith","The Big Bounce",4
"Blake Smith","Torque",2
"Blake Smith","The Hot Chick",4
"Blake Smith","Spider-Man 2",4
"Blake Smith","Man on Fire",4
"Ayden Smith","Being John Malkovich",4
"Blake Smith","The Good Girl",2
"Blake Smith","Harry Potter and the Prisoner of Azkaban",4
"Blake Smith","Coupling: Season 2",5
"Blake Smith","100 Girls",4
"Blake Smith","The Interpreter",4
"Blake Smith","Sweet Potato Pie",1
"Blake Smith","Hidalgo",5
"Blake Smith","After the Sunset",4
"Blake Smith","Big Trouble",4
"Matthew Smith","Armageddon",3
"Blake Smith","S.W.A.T.",4
"Blake Smith","Crash",2
"Blake Smith","The Core",5
"Blake Smith","Bulletproof Monk",3
"Blake Smith","Chicago",3
"Blake Smith","Envy",3
"Blake Smith","Enough",4
"Blake Smith","A Lot Like Love",4
"Blake Smith","Tears of the Sun",4
"Blake Smith","Dickie Roberts: Former Child Star",3
"Blake Smith","Enemy of the State",4
"Blake Smith","Harvard Man",2
"Blake Smith","The Sweetest Thing",4
"Blake Smith","K-19: The Widowmaker",3
"Blake Smith","Team America: World Police",3
"Blake Smith","Without a Paddle",4
"Blake Smith","Miracle",4
"Blake Smith","Walking Tall",4
"Ayden Smith","What Women Want",3
"Blake Smith","Eurotrip",4
"Blake Smith","Man of the House",5
"Blake Smith","Duplex (Full-screen)",4
"Blake Smith","Changing Lanes",3
"Blake Smith","Because of Winn-Dixie",4
"Blake Smith","13 Going on 30",4
"Blake Smith","Miss Congeniality 2: Armed and Fabulous",4
"Blake Smith","Assault on Precinct 13",5
"Blake Smith","Hide and Seek",3
"Blake Smith","Laws of Attraction",4
"Blake Smith","Knockaround Guys",3
"Blake Smith","Shall We Dance?",4
"Blake Smith","Shrek (Widescreen)",4
"Blake Smith","Closer",2
"Blake Smith","Old School",2
"Blake Smith","The Tuxedo",3
"Blake Smith","Garfield: The Movie",5
"Blake Smith","National Treasure",5
"Blake Smith","The Clearing",3
"Blake Smith","Hitch",5
"Blake Smith","The Terminal",5
"Blake Smith","Johnson Family Vacation",4
"Blake Smith","Sahara",5
"Blake Smith","The Whole Ten Yards",4
"Blake Smith","The Last Shot",2
"Blake Smith","Eternal Sunshine of the Spotless Mind",2
"Blake Smith","50 First Dates",5
"Blake Smith","Identity",4
"Blake Smith","Impostor",2
"Blake Smith","Along Came Polly",4
"Blake Smith","America's Sweethearts",2
"Blake Smith","The Sandlot 2",4
"Blake Smith","Taxi",4
"Blake Smith","Dr. Seuss' The Cat in the Hat",3
"Blake Smith","Beauty Shop",4
"Blake Smith","Harold and Kumar Go to White Castle",4
"Blake Smith","Finding Neverland",3
"Blake Smith","The Rundown",5
"Matthew Smith","Frailty",4
"Blake Smith","Daredevil",4
"Blake Smith","Coupling: Season 1",5
"Blake Smith","The Sum of All Fears",4
"Blake Smith","Bruce Almighty",5
"Blake Smith","Confessions of a Teenage Drama Queen",2
"Ayden Smith","Along Came Polly",2
"Blake Smith","Shrek 2",4
"Blake Smith","Friday Night Lights",4
"Matthew Smith","Awakenings",4
"Blake Smith","Signs",4
"Blake Smith","The Passion of the Christ",5
"Blake Smith","In Good Company",4
"Blake Smith","Chasing Liberty",4
"Blake Smith","The Forgotten",4
"Blake Smith","Bringing Down the House",4
"Blake Smith","Timeline",4
"Blake Smith","White Noise",4
"Blake Smith","Runaway Jury",4
"Blake Smith","Paycheck",4
"Blake Smith","Johnny English",4
"Blake Smith","The Longest Yard",4
"Blake Smith","Guess Who",5
